wall_time,millis_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label,dog_name,size_class
1785661418.8407474,1526759,0.1006,-0.0161,-1.0063,4.2725,0.9766,-0.1831,standing,Charlotte,small
1785661418.8407526,1526809,0.1001,-0.0176,-1.0029,4.2725,1.0986,0.0,standing,Charlotte,small
1785661418.8407571,1526859,0.1021,-0.0127,-1.0039,4.3945,1.0376,0.061,standing,Charlotte,small
1785661418.8407614,1526909,0.0996,-0.0132,-1.002,4.2725,1.1597,-0.2441,standing,Charlotte,small
1785661418.8407652,1526959,0.1001,-0.0176,-1.0117,4.3335,1.1597,0.0,standing,Charlotte,small
1785661418.840769,1527009,0.1016,-0.0127,-1.0039,4.3945,1.0986,0.0,standing,Charlotte,small
1785661418.8407724,1527059,0.0996,-0.0186,-1.0078,4.2725,0.9155,-0.061,standing,Charlotte,small
1785661418.8407762,1527109,0.0991,-0.0176,-1.0112,4.3335,1.2207,0.0,standing,Charlotte,small
1785661418.8407795,1527159,0.1021,-0.0156,-1.0073,4.3335,1.1597,-0.1831,standing,Charlotte,small
1785661419.5215418,1527237,0.0996,-0.0176,-1.0049,4.3335,1.1597,-0.061,standing,Charlotte,small
1785661419.5215604,1527287,0.1016,-0.0151,-1.0127,4.3945,1.0376,0.1221,standing,Charlotte,small
1785661419.5215654,1527337,0.0981,-0.0151,-1.0015,4.4556,1.0376,0.3662,standing,Charlotte,small
1785661419.5215697,1527387,0.1021,-0.0186,-1.0127,4.2114,1.1597,0.061,standing,Charlotte,small
1785661419.5215738,1527437,0.1021,-0.0093,-1.0083,4.2725,1.1597,-0.061,standing,Charlotte,small
1785661419.5215774,1527487,0.0991,-0.0142,-1.0073,4.2725,1.0986,-0.3052,standing,Charlotte,small
1785661419.5215816,1527537,0.0967,-0.0146,-1.0063,4.5776,1.1597,0.061,standing,Charlotte,small
1785661419.5215855,1527587,0.0981,-0.0132,-1.0122,4.3945,0.9766,0.1221,standing,Charlotte,small
1785661419.5215893,1527637,0.0986,-0.0146,-1.0063,4.2725,1.4648,0.1221,standing,Charlotte,small
1785661419.5215929,1527687,0.0996,-0.0127,-1.0029,4.2114,0.7935,0.0,standing,Charlotte,small
1785661420.2180324,1527948,0.1025,-0.0132,-1.0063,4.2114,1.0986,-0.3052,standing,Charlotte,small
1785661420.2180445,1527998,0.0991,-0.0161,-1.0137,4.3335,1.0986,-0.1221,standing,Charlotte,small
1785661420.2180486,1528048,0.1001,-0.0142,-1.0059,4.2725,1.2207,-0.1831,standing,Charlotte,small
1785661420.2180521,1528098,0.1021,-0.0151,-1.0083,4.3945,1.4038,0.061,standing,Charlotte,small
1785661420.2180555,1528148,0.1016,-0.0166,-1.0059,4.3945,0.8545,0.061,standing,Charlotte,small
1785661420.2180586,1528198,0.0986,-0.0151,-1.0073,4.3945,0.9155,-0.3052,standing,Charlotte,small
1785661420.2180617,1528248,0.1001,-0.0176,-1.0117,4.3945,1.0986,0.1221,standing,Charlotte,small
1785661420.2180645,1528298,0.0996,-0.0093,-1.0078,4.3335,1.0376,-0.3052,standing,Charlotte,small
1785661420.2180674,1528348,0.0996,-0.0117,-1.0034,4.5166,1.0376,0.0,standing,Charlotte,small
1785661420.2180705,1528398,0.1006,-0.0146,-1.0083,4.1504,1.1597,0.1221,standing,Charlotte,small
1785661420.7750905,1528614,0.1011,-0.0132,-1.0078,4.3335,1.2817,0.0,standing,Charlotte,small
1785661420.7751017,1528664,0.1021,-0.0146,-1.0049,4.5166,1.2817,0.1831,standing,Charlotte,small
1785661420.7751071,1528714,0.104,-0.0142,-1.0103,4.2114,0.9766,-0.1221,standing,Charlotte,small
1785661420.7751117,1528764,0.103,-0.0151,-1.0132,4.3945,1.0986,0.0,standing,Charlotte,small
1785661420.7751155,1528814,0.1021,-0.0142,-1.0107,4.1504,1.1597,0.1221,standing,Charlotte,small
1785661420.7751193,1528864,0.1016,-0.0142,-1.0063,4.2114,0.9766,-0.1221,standing,Charlotte,small
1785661420.7751236,1528914,0.0981,-0.0166,-1.0127,4.2725,1.2207,-0.061,standing,Charlotte,small
1785661420.7751274,1528964,0.1001,-0.0127,-1.0117,4.3335,1.0376,-0.3052,standing,Charlotte,small
1785661420.7751312,1529014,0.1021,-0.0151,-1.0078,4.2725,1.0986,0.2441,standing,Charlotte,small
1785661420.775135,1529064,0.1016,-0.0161,-1.0044,4.3945,1.1597,-0.1831,standing,Charlotte,small
1785661421.3428192,1529187,0.1011,-0.0132,-1.0068,4.2725,1.2207,0.061,standing,Charlotte,small
1785661421.3428302,1529237,0.0942,-0.0171,-1.0088,4.3335,0.8545,-0.061,standing,Charlotte,small
1785661421.3428352,1529287,0.104,-0.0117,-1.0142,4.2725,1.0986,-0.1221,standing,Charlotte,small
1785661421.3428397,1529337,0.1006,-0.0146,-1.0117,4.4556,1.0376,-0.061,standing,Charlotte,small
1785661421.3428433,1529387,0.0991,-0.0146,-1.0103,4.4556,1.0986,0.0,standing,Charlotte,small
1785661421.3428473,1529437,0.0986,-0.02,-1.0107,4.1504,1.1597,0.061,standing,Charlotte,small
1785661421.3428514,1529487,0.0986,-0.0161,-1.0132,4.3335,1.1597,0.0,standing,Charlotte,small
1785661421.342855,1529537,0.1021,-0.0117,-1.0068,4.3945,1.0986,0.1831,standing,Charlotte,small
1785661421.3428588,1529587,0.0972,-0.0161,-1.001,4.5776,1.0376,-0.1221,standing,Charlotte,small
1785661421.3428626,1529637,0.0981,-0.0161,-1.0029,4.3335,1.0376,0.1221,standing,Charlotte,small
1785661421.921626,1529743,0.0996,-0.0151,-1.0049,4.1504,1.0376,0.0,standing,Charlotte,small
1785661421.9216373,1529793,0.1025,-0.0161,-1.0029,4.3335,1.0986,0.2441,standing,Charlotte,small
1785661421.9216454,1529843,0.1016,-0.0146,-1.0088,4.3335,0.9766,-0.2441,standing,Charlotte,small
1785661421.921653,1529893,0.0991,-0.0171,-1.0078,4.4556,0.9155,0.0,standing,Charlotte,small
1785661421.9216604,1529943,0.1011,-0.0151,-1.0103,4.5166,1.1597,-0.1221,standing,Charlotte,small
1785661421.9216676,1529993,0.1011,-0.0103,-1.0063,4.3335,1.0376,0.0,standing,Charlotte,small
1785661421.9216743,1530043,0.0991,-0.0176,-1.0083,4.3945,1.0986,-0.061,standing,Charlotte,small
1785661421.921681,1530093,0.1016,-0.0151,-1.0088,4.1504,1.2207,0.1831,standing,Charlotte,small
1785661421.9216862,1530143,0.1016,-0.0117,-1.0093,4.2114,1.1597,-0.1831,standing,Charlotte,small
1785661421.921692,1530193,0.0981,-0.0156,-1.0122,4.2114,1.0986,0.061,standing,Charlotte,small
1785661426.1822665,1532745,0.0996,-0.0151,-1.0107,4.2725,1.0986,-0.1831,standing,Charlotte,small
1785661426.1822832,1532795,0.1001,-0.0161,-1.0117,4.2725,1.0376,0.1831,standing,Charlotte,small
1785661426.1822886,1532845,0.1016,-0.0137,-1.0059,4.1504,1.2817,0.1831,standing,Charlotte,small
1785661426.1822932,1532895,0.1016,-0.0142,-1.0073,4.3335,1.3428,0.061,standing,Charlotte,small
1785661426.182297,1532945,0.1011,-0.0137,-1.0083,4.4556,1.1597,0.0,standing,Charlotte,small
1785661426.1823013,1532995,0.1011,-0.0142,-1.0107,4.6997,1.1597,0.3052,standing,Charlotte,small
1785661426.1823056,1533045,0.1001,-0.0156,-1.0122,4.3335,0.9766,0.2441,standing,Charlotte,small
1785661426.1823096,1533095,0.0981,-0.0161,-1.0083,4.4556,1.0986,-0.2441,standing,Charlotte,small
1785661426.1823137,1533145,0.0986,-0.0132,-1.0107,4.2725,1.1597,-0.061,standing,Charlotte,small
1785661426.1823175,1533195,0.1001,-0.0161,-1.0107,4.2114,1.0376,0.0,standing,Charlotte,small
1785661426.896425,1534586,0.1025,-0.0171,-1.0083,4.2725,1.0986,0.061,standing,Charlotte,small
1785661426.896437,1534636,0.1021,-0.0161,-1.0117,4.1504,1.0986,0.1221,standing,Charlotte,small
1785661426.8964424,1534686,0.1016,-0.0156,-1.0068,4.2114,1.0986,-0.2441,standing,Charlotte,small
1785661426.896447,1534736,0.1001,-0.0156,-1.0132,4.4556,0.9766,0.061,standing,Charlotte,small
1785661426.896451,1534786,0.0996,-0.0181,-1.0122,4.3335,1.2207,-0.2441,standing,Charlotte,small
1785661426.896455,1534836,0.1001,-0.0132,-1.0068,4.3335,1.0986,0.1221,standing,Charlotte,small
1785661426.896459,1534886,0.1006,-0.0146,-1.0117,4.1504,1.2207,0.1831,standing,Charlotte,small
1785661426.896463,1534936,0.0991,-0.0122,-1.0029,4.0894,1.2207,-0.1831,standing,Charlotte,small
1785661426.8964663,1534986,0.0977,-0.0132,-1.0063,4.2725,1.0376,-0.3052,standing,Charlotte,small
1785661426.8964703,1535036,0.1006,-0.0117,-1.0024,4.0894,0.9766,-0.1831,standing,Charlotte,small
1785661427.9097307,1535300,0.0996,-0.0088,-1.0034,4.2725,1.0376,0.3052,standing,Charlotte,small
1785661427.9097414,1535350,0.1001,-0.0151,-1.0117,4.5166,1.1597,0.061,standing,Charlotte,small
1785661427.9097471,1535400,0.0967,-0.0107,-1.0034,4.4556,0.9766,-0.2441,standing,Charlotte,small
1785661427.9097526,1535450,0.1006,-0.0166,-1.0054,4.4556,0.9766,0.1831,standing,Charlotte,small
1785661427.9097576,1535500,0.0996,-0.0117,-1.0059,4.4556,1.0986,-0.061,standing,Charlotte,small
1785661427.9097629,1535550,0.0991,-0.0151,-1.0112,4.3335,1.0986,-0.061,standing,Charlotte,small
1785661427.9097679,1535600,0.0981,-0.0156,-1.0049,4.2114,0.9766,-0.1831,standing,Charlotte,small
1785661427.9097733,1535650,0.103,-0.0161,-1.0068,4.2725,0.8545,0.061,standing,Charlotte,small
1785661427.9097786,1535700,0.0962,-0.0137,-1.0088,4.2114,1.0986,0.1221,standing,Charlotte,small
1785661427.909784,1535750,0.0977,-0.0127,-1.0078,4.3335,1.3428,-0.1831,standing,Charlotte,small
1785661428.904009,1536499,0.1006,-0.0146,-1.001,4.2114,1.1597,-0.1831,standing,Charlotte,small
1785661428.9040213,1536549,0.0981,-0.0122,-1.0078,4.3945,1.0376,0.061,standing,Charlotte,small
1785661428.9040265,1536599,0.1025,-0.0088,-1.0015,4.3335,0.9766,0.1221,standing,Charlotte,small
1785661428.904031,1536649,0.0986,-0.0166,-1.0083,4.4556,0.9155,-0.061,standing,Charlotte,small
1785661428.904035,1536699,0.1006,-0.0137,-1.0034,4.3945,0.9766,0.0,standing,Charlotte,small
1785661428.9040391,1536749,0.1001,-0.0156,-1.0093,4.3335,0.9766,-0.061,standing,Charlotte,small
1785661428.9040432,1536799,0.0977,-0.0142,-1.0098,4.3335,1.2207,0.0,standing,Charlotte,small
1785661428.904047,1536849,0.0996,-0.0132,-1.0098,4.2725,1.0986,0.1831,standing,Charlotte,small
1785661428.9040506,1536899,0.1021,-0.0142,-1.0151,4.2725,0.9766,-0.1221,standing,Charlotte,small
1785661428.9040546,1536949,0.0977,-0.0122,-1.0103,4.2114,1.2207,-0.1221,standing,Charlotte,small
1785661430.709738,1537838,0.0996,-0.0137,-1.0063,4.2725,0.9155,-0.061,standing,Charlotte,small
1785661430.7097473,1537888,0.0996,-0.0122,-1.0117,4.3945,1.1597,0.0,standing,Charlotte,small
1785661430.7097514,1537938,0.104,-0.0127,-1.0073,4.6387,1.0986,-0.1831,standing,Charlotte,small
1785661430.7097554,1537988,0.0991,-0.0166,-1.0132,4.3335,1.2207,-0.1221,standing,Charlotte,small
1785661430.7097588,1538038,0.1006,-0.0156,-1.0054,4.3945,1.0986,0.2441,standing,Charlotte,small
1785661430.7097616,1538088,0.1001,-0.0156,-1.0122,4.4556,1.1597,-0.1831,standing,Charlotte,small
1785661430.7097647,1538138,0.0986,-0.0151,-1.0107,4.3945,1.2817,0.2441,standing,Charlotte,small
1785661430.7097676,1538188,0.0942,-0.0161,-1.0098,4.4556,1.0376,-0.1221,standing,Charlotte,small
1785661430.7097704,1538238,0.1011,-0.0112,-1.0068,4.2114,0.8545,0.1221,standing,Charlotte,small
1785661430.7097735,1538288,0.1001,-0.0161,-1.0122,4.2114,0.8545,0.1831,standing,Charlotte,small
1785661431.2334316,1539108,0.1025,-0.0122,-1.0132,4.3335,1.0376,0.0,standing,Charlotte,small
1785661431.233445,1539158,0.0996,-0.0146,-1.0059,4.6387,1.1597,0.061,standing,Charlotte,small
1785661431.233449,1539208,0.103,-0.0127,-1.0063,4.2725,1.3428,-0.1221,standing,Charlotte,small
1785661431.2334528,1539258,0.1021,-0.0107,-1.0029,4.2725,1.0986,-0.1831,standing,Charlotte,small
1785661431.2334561,1539308,0.1055,-0.0151,-1.0117,4.5166,0.9766,0.061,standing,Charlotte,small
1785661431.2334592,1539358,0.0972,-0.0161,-1.0054,4.3335,1.1597,-0.1221,standing,Charlotte,small
1785661431.2334623,1539408,0.1011,-0.0161,-1.0029,4.3945,1.0376,-0.1831,standing,Charlotte,small
1785661431.2334654,1539458,0.0991,-0.0181,-1.0029,4.3945,1.2207,-0.061,standing,Charlotte,small
1785661431.233468,1539508,0.0977,-0.0146,-1.0063,4.2725,1.0986,0.1221,standing,Charlotte,small
1785661431.233471,1539558,0.0981,-0.0142,-1.0083,4.2725,1.1597,-0.1831,standing,Charlotte,small
1785661432.221477,1539636,0.1016,-0.0146,-1.0132,4.2725,1.1597,0.1221,standing,Charlotte,small
1785661432.2214913,1539686,0.1035,-0.0132,-1.0098,4.3335,1.0376,0.061,standing,Charlotte,small
1785661432.221498,1539736,0.1025,-0.0137,-1.0063,4.4556,1.0376,-0.1221,standing,Charlotte,small
1785661432.221504,1539786,0.0996,-0.0142,-1.0054,4.2114,0.9155,-0.1831,standing,Charlotte,small
1785661432.2215095,1539836,0.0972,-0.0122,-1.0122,4.4556,1.0376,-0.061,standing,Charlotte,small
1785661432.2215147,1539886,0.1006,-0.0142,-1.0088,4.4556,1.1597,-0.1221,standing,Charlotte,small
1785661432.2215204,1539936,0.1006,-0.0103,-1.0093,4.5166,1.0986,0.0,standing,Charlotte,small
1785661432.2215254,1539986,0.1001,-0.0166,-1.0107,4.3945,1.1597,-0.061,standing,Charlotte,small
1785661432.2215307,1540036,0.1021,-0.0122,-1.0117,4.3335,1.2817,0.061,standing,Charlotte,small
1785661432.2215357,1540086,0.0986,-0.0132,-1.0093,4.2114,1.0376,0.0,standing,Charlotte,small
1785661432.7673633,1540618,0.0972,-0.0142,-1.0078,4.4556,1.0986,0.061,standing,Charlotte,small
1785661432.7673743,1540668,0.0991,-0.0127,-1.0039,4.3945,0.9766,0.061,standing,Charlotte,small
1785661432.7673795,1540718,0.1021,-0.0166,-1.0156,4.4556,1.0986,-0.2441,standing,Charlotte,small
1785661432.767384,1540768,0.1006,-0.02,-0.9922,4.3945,1.0376,0.061,standing,Charlotte,small
1785661432.767388,1540818,0.0991,-0.0146,-1.0098,4.2114,1.0376,-0.3662,standing,Charlotte,small
1785661432.767392,1540868,0.1016,-0.0127,-1.0161,4.3945,0.9766,-0.2441,standing,Charlotte,small
1785661432.7673962,1540918,0.1016,-0.0093,-1.0166,4.3335,0.8545,-0.061,standing,Charlotte,small
1785661432.7674003,1540968,0.1016,-0.0161,-1.0073,4.3335,0.9766,-0.1831,standing,Charlotte,small
1785661432.7674038,1541018,0.0991,-0.0127,-1.0142,4.3945,1.0986,0.1221,standing,Charlotte,small
1785661432.7674077,1541068,0.1035,-0.0171,-1.0044,4.5166,0.9155,-0.1221,standing,Charlotte,small
1785661435.9149635,1541170,0.1025,-0.0132,-1.0098,4.2114,1.0376,0.1831,standing,Charlotte,small
1785661435.914976,1541220,0.0967,-0.0132,-0.9951,4.2725,1.2207,-0.1831,standing,Charlotte,small
1785661435.9149811,1541270,0.103,-0.0146,-1.0083,4.2725,1.2817,0.061,standing,Charlotte,small
1785661435.914986,1541320,0.1006,-0.0142,-1.0044,4.4556,1.0376,-0.1831,standing,Charlotte,small
1785661435.9149902,1541370,0.1025,-0.0142,-1.0117,4.2114,1.2207,-0.1221,standing,Charlotte,small
1785661435.9149942,1541420,0.0981,-0.0161,-1.0054,4.2725,1.1597,-0.1831,standing,Charlotte,small
1785661435.9149983,1541470,0.1025,-0.0146,-1.0098,4.4556,1.0986,-0.1221,standing,Charlotte,small
1785661435.915002,1541520,0.103,-0.0176,-1.0117,4.2114,1.2207,0.061,standing,Charlotte,small
1785661435.9150057,1541570,0.1001,-0.0166,-1.0098,4.0283,1.2207,0.0,standing,Charlotte,small
1785661435.9150093,1541620,0.0996,-0.0127,-1.0103,4.3945,1.4038,-0.061,standing,Charlotte,small
1785661436.6334336,1544313,0.1006,-0.0142,-1.0078,4.2725,1.1597,-0.1831,standing,Charlotte,small
1785661436.6334462,1544363,0.0996,-0.0107,-1.0039,4.3945,1.0376,-0.061,standing,Charlotte,small
1785661436.6334515,1544413,0.1001,-0.0132,-1.0078,4.3945,1.1597,0.0,standing,Charlotte,small
1785661436.6334562,1544463,0.1011,-0.0151,-1.0112,4.2725,1.0986,-0.1221,standing,Charlotte,small
1785661436.6334605,1544513,0.1011,-0.0098,-1.0122,4.3335,1.0376,-0.1221,standing,Charlotte,small
1785661436.6334643,1544563,0.1011,-0.0156,-1.0132,4.4556,1.0376,-0.1221,standing,Charlotte,small
1785661436.6334684,1544613,0.103,-0.0127,-1.0024,4.2114,1.0376,0.1221,standing,Charlotte,small
1785661436.633472,1544663,0.0981,-0.0142,-1.0073,4.4556,1.0986,0.061,standing,Charlotte,small
1785661436.6334758,1544713,0.103,-0.0132,-1.0107,4.2725,1.0376,0.1831,standing,Charlotte,small
1785661436.6334796,1544763,0.1001,-0.0151,-1.0112,4.1504,1.0986,-0.4272,standing,Charlotte,small
1785661437.1899636,1545033,0.103,-0.0122,-1.0068,4.3945,1.1597,0.3052,standing,Charlotte,small
1785661437.189975,1545083,0.1035,-0.0122,-1.0024,4.3945,1.1597,0.0,standing,Charlotte,small
1785661437.1899803,1545133,0.0996,-0.0122,-1.0083,4.2725,1.0376,0.061,standing,Charlotte,small
1785661437.1899848,1545183,0.1006,-0.0156,-1.0015,4.1504,1.1597,0.061,standing,Charlotte,small
1785661437.189989,1545233,0.1006,-0.0142,-1.0132,4.2725,1.0376,-0.1831,standing,Charlotte,small
1785661437.1899927,1545283,0.0996,-0.0176,-1.0049,4.2725,1.2817,0.1221,standing,Charlotte,small
1785661437.189997,1545333,0.103,-0.0161,-1.0034,4.3945,1.2207,-0.1831,standing,Charlotte,small
1785661437.190001,1545383,0.1021,-0.0117,-1.0068,4.2114,1.0986,0.061,standing,Charlotte,small
1785661437.1900046,1545433,0.0986,-0.0166,-1.0093,4.3335,1.1597,-0.1221,standing,Charlotte,small
1785661437.1900082,1545483,0.103,-0.0132,-1.0098,4.5776,1.2207,0.1221,standing,Charlotte,small
1785661437.7075238,1545591,0.1025,-0.0117,-1.0083,4.3945,1.0986,0.061,standing,Charlotte,small
1785661437.7075353,1545641,0.1006,-0.0117,-1.0098,4.4556,1.2207,-0.2441,standing,Charlotte,small
1785661437.7075405,1545691,0.1001,-0.0112,-1.0073,4.2725,1.0376,-0.061,standing,Charlotte,small
1785661437.7075448,1545741,0.0981,-0.0132,-1.0137,4.7607,1.0986,-0.2441,standing,Charlotte,small
1785661437.7075486,1545791,0.0996,-0.0137,-1.0083,4.2114,0.9766,0.1831,standing,Charlotte,small
1785661437.7075524,1545841,0.1025,-0.0176,-1.0044,4.4556,1.0986,0.0,standing,Charlotte,small
1785661437.7075567,1545891,0.0991,-0.0112,-1.0093,4.3945,1.0376,-0.2441,standing,Charlotte,small
1785661437.7075605,1545941,0.0972,-0.0137,-1.0098,4.5166,1.0376,0.0,standing,Charlotte,small
1785661437.707564,1545991,0.0977,-0.0137,-1.0073,4.3335,1.1597,-0.061,standing,Charlotte,small
1785661437.707569,1546041,0.1006,-0.0181,-1.0073,4.1504,1.0986,-0.2441,standing,Charlotte,small
1785661438.7860925,1546103,0.0986,-0.0151,-1.0132,4.0894,1.3428,-0.061,standing,Charlotte,small
1785661438.7861047,1546153,0.1006,-0.0098,-1.0088,4.3945,1.2817,0.1831,standing,Charlotte,small
1785661438.7861097,1546203,0.1025,-0.0127,-1.0073,4.2725,1.2207,0.1221,standing,Charlotte,small
1785661438.7861142,1546253,0.1006,-0.0083,-1.0049,4.3335,1.2207,0.061,standing,Charlotte,small
1785661438.786118,1546303,0.1016,-0.0161,-1.0112,4.4556,0.9766,0.061,standing,Charlotte,small
1785661438.786122,1546353,0.1025,-0.0166,-1.0137,4.3945,1.1597,-0.1831,standing,Charlotte,small
1785661438.7861261,1546403,0.0991,-0.0093,-1.0049,4.4556,1.2207,-0.3662,standing,Charlotte,small
1785661438.78613,1546453,0.1025,-0.0132,-1.0103,4.5776,1.2817,0.2441,standing,Charlotte,small
1785661438.7861335,1546503,0.0996,-0.0146,-1.0083,4.2114,0.9155,0.1221,standing,Charlotte,small
1785661438.7861373,1546553,0.103,-0.0132,-1.0103,4.0894,1.2207,0.0,standing,Charlotte,small
1785661439.306689,1547185,0.0967,-0.0142,-1.0088,4.4556,1.1597,0.1831,standing,Charlotte,small
1785661439.3067002,1547235,0.1016,-0.0112,-1.0112,4.3335,1.1597,-0.061,standing,Charlotte,small
1785661439.3067064,1547285,0.1006,-0.0132,-1.0088,4.0894,1.0986,0.0,standing,Charlotte,small
1785661439.306712,1547335,0.1025,-0.0161,-1.0073,4.2725,1.0376,-0.2441,standing,Charlotte,small
1785661439.3067162,1547385,0.0972,-0.0156,-1.0083,4.0283,0.7935,0.1831,standing,Charlotte,small
1785661439.30672,1547435,0.1006,-0.0137,-1.0054,4.3945,1.0376,0.0,standing,Charlotte,small
1785661439.3067238,1547485,0.0996,-0.0117,-1.0112,4.3335,0.9155,0.1221,standing,Charlotte,small
1785661439.306728,1547535,0.0977,-0.0137,-1.0093,4.5166,1.2817,0.0,standing,Charlotte,small
1785661439.3067312,1547585,0.0996,-0.0088,-1.0059,4.3335,1.0376,0.0,standing,Charlotte,small
1785661439.3067348,1547635,0.103,-0.0093,-1.0107,4.3335,1.0986,0.1831,standing,Charlotte,small
1785661439.9834762,1547743,0.1025,-0.0151,-1.0049,4.3945,1.0376,-0.1831,standing,Charlotte,small
1785661439.9834912,1547793,0.0972,-0.0161,-1.0073,4.3945,1.0986,0.0,standing,Charlotte,small
1785661439.9834955,1547843,0.1016,-0.0151,-1.0059,4.3945,0.9766,0.0,standing,Charlotte,small
1785661439.9834988,1547893,0.0977,-0.0122,-1.0083,4.2725,1.1597,-0.061,standing,Charlotte,small
1785661439.9835021,1547943,0.1045,-0.0127,-1.0063,4.4556,1.0986,-0.061,standing,Charlotte,small
1785661439.9835052,1547993,0.1006,-0.0107,-1.0151,4.3945,0.9155,-0.3052,standing,Charlotte,small
1785661439.9835086,1548043,0.1025,-0.0083,-1.0142,4.2725,1.2207,0.0,standing,Charlotte,small
1785661439.9835112,1548093,0.1001,-0.0127,-1.0122,4.2725,1.0986,-0.2441,standing,Charlotte,small
1785661439.9835143,1548143,0.1001,-0.0156,-1.0142,4.3945,1.0376,0.1221,standing,Charlotte,small
1785661439.9835172,1548193,0.0996,-0.0171,-1.0098,4.5166,1.0376,0.0,standing,Charlotte,small
1785661442.0803337,1548386,0.1021,-0.0151,-1.0063,4.3335,0.9766,-0.2441,standing,Charlotte,small
1785661442.080346,1548436,0.0996,-0.0161,-1.0103,4.2114,1.4648,0.1221,standing,Charlotte,small
1785661442.080351,1548486,0.1035,-0.0122,-1.0054,4.0894,1.1597,0.0,standing,Charlotte,small
1785661442.080356,1548536,0.1011,-0.0132,-1.0078,4.4556,0.9155,0.1831,standing,Charlotte,small
1785661442.0803597,1548586,0.1001,-0.0176,-1.0083,4.3945,1.2207,-0.1831,standing,Charlotte,small
1785661442.0803638,1548636,0.1011,-0.0117,-1.0137,4.3945,1.1597,-0.1221,standing,Charlotte,small
1785661442.0803676,1548686,0.104,-0.0137,-1.0137,4.4556,1.0986,-0.061,standing,Charlotte,small
1785661442.0803714,1548736,0.1025,-0.0151,-1.0122,4.2114,1.2207,-0.061,standing,Charlotte,small
1785661442.080375,1548786,0.1011,-0.0122,-1.0054,4.3945,1.3428,0.0,standing,Charlotte,small
1785661442.0803785,1548836,0.1021,-0.0127,-1.0146,4.3335,1.0986,-0.061,standing,Charlotte,small
1785661442.9084997,1550477,0.1006,-0.0151,-0.998,4.4556,1.1597,0.0,standing,Charlotte,small
1785661442.908508,1550527,0.0967,-0.0127,-1.0049,4.2725,1.0376,-0.2441,standing,Charlotte,small
1785661442.908514,1550577,0.103,-0.0127,-1.0098,4.0894,1.0986,0.061,standing,Charlotte,small
1785661442.9085195,1550627,0.1006,-0.0161,-1.0137,4.4556,1.0986,0.061,standing,Charlotte,small
1785661442.9085245,1550677,0.1025,-0.0161,-1.0044,4.2725,1.0986,-0.061,standing,Charlotte,small
1785661442.908529,1550727,0.1016,-0.0107,-1.0112,4.3945,0.9766,0.1221,standing,Charlotte,small
1785661442.9085338,1550777,0.1045,-0.0156,-1.0068,4.3335,1.0986,-0.1221,standing,Charlotte,small
1785661442.9085383,1550827,0.1025,-0.0151,-1.0044,4.3335,0.8545,-0.061,standing,Charlotte,small
1785661442.9085429,1550877,0.1016,-0.0112,-0.9985,4.1504,1.0376,-0.061,standing,Charlotte,small
1785661442.9085479,1550927,0.1006,-0.0151,-1.0063,4.2725,0.8545,0.061,standing,Charlotte,small
1785661444.8989213,1552431,0.1001,-0.0142,-1.0093,4.3335,1.2207,-0.061,standing,Charlotte,small
1785661444.8989284,1552481,0.1006,-0.0181,-1.0078,4.4556,1.0986,0.1221,standing,Charlotte,small
1785661444.8989334,1552531,0.1045,-0.0107,-1.0088,4.3945,0.7324,-0.061,standing,Charlotte,small
1785661444.8989391,1552581,0.0986,-0.0122,-1.0098,4.2725,1.1597,0.1831,standing,Charlotte,small
1785661444.898944,1552631,0.0991,-0.0132,-1.0127,4.2114,0.9766,-0.3052,standing,Charlotte,small
1785661444.8989484,1552681,0.1006,-0.0151,-1.0127,4.4556,1.0986,-0.061,standing,Charlotte,small
1785661444.8989532,1552731,0.1001,-0.0122,-1.0146,4.2114,1.2207,-0.3662,standing,Charlotte,small
1785661444.898958,1552781,0.1001,-0.0142,-1.0117,4.3335,1.3428,0.1831,standing,Charlotte,small
1785661444.898963,1552831,0.1035,-0.0181,-1.0137,4.2725,0.9766,0.061,standing,Charlotte,small
1785661444.898968,1552881,0.104,-0.0127,-1.0132,4.3945,1.1597,-0.1831,standing,Charlotte,small
1785661445.7158616,1553294,0.0996,-0.0132,-1.0107,4.1504,1.1597,0.1831,standing,Charlotte,small
1785661445.7158778,1553344,0.1021,-0.0171,-1.0063,4.3945,1.0376,-0.061,standing,Charlotte,small
1785661445.7158856,1553394,0.0996,-0.0127,-1.0112,4.2725,1.1597,-0.2441,standing,Charlotte,small
1785661445.715893,1553444,0.1001,-0.0142,-1.0098,4.4556,1.0376,-0.1221,standing,Charlotte,small
1785661445.7158995,1553494,0.1016,-0.0137,-1.0063,4.3335,0.9155,-0.061,standing,Charlotte,small
1785661445.715906,1553544,0.1001,-0.0142,-1.0117,4.0894,1.1597,0.061,standing,Charlotte,small
1785661445.7159123,1553594,0.1011,-0.0112,-0.9971,4.2114,0.9155,0.0,standing,Charlotte,small
1785661445.7159193,1553644,0.0991,-0.0156,-1.0078,4.5166,1.0376,-0.061,standing,Charlotte,small
1785661445.715926,1553694,0.1035,-0.0156,-1.0117,4.3335,1.2207,-0.061,standing,Charlotte,small
1785661445.7159324,1553744,0.1025,-0.0146,-1.0078,4.5776,1.2207,-0.1221,standing,Charlotte,small
1785661447.764024,1554115,0.0996,-0.0161,-1.0054,4.4556,0.9766,0.0,standing,Charlotte,small
